filename,prov,str_num1,str_num2,str_num3,str_num4,str_num5,str_num6,rdx,rdy,ldx,ldy,lux,luy,rux,ruy
1219.0,0,0,7,26,1,30,33,501,567,227,553,198,474,472,488
1220.0,0,0,7,30,27,30,5,536,631,260,626,262,530,538,535
1221.0,0,0,27,31,1,27,31,507,599,253,576,232,486,486,509
1222.0,0,0,16,32,31,31,20,410,537,213,525,200,451,397,463
1223.0,0,0,29,27,21,30,25,377,552,216,562,213,491,374,481
1224.0,0,0,7,21,33,31,28,465,614,204,617,191,535,452,532
1225.0,0,0,21,33,29,24,8,442,665,166,666,155,584,431,583
1226.0,0,0,23,22,26,25,33,526,584,291,558,270,475,505,501
1227.0,0,0,1,26,30,25,10,438,443,208,509,213,420,443,354
1228.0,0,1,21,25,26,27,33,444,639,219,616,205,540,430,563
1229.0,0,0,23,13,28,24,30,500,418,226,368,218,278,492,328
1230.0,0,0,5,29,30,24,0,432,508,203,444,191,355,420,419
1231.0,0,0,5,16,27,33,26,503,472,286,481,283,407,500,398
1232.0,0,0,20,13,31,31,26,556,630,271,609,253,522,538,543
1233.0,0,0,2,31,25,24,5,643,670,351,670,337,583,629,583
1234.0,0,0,0,25,27,31,25,500,609,258,574,228,491,470,526
1235.0,0,0,7,26,25,30,33,511,563,298,544,292,472,505,491
1236.0,0,0,18,13,30,32,25,522,523,214,527,218,433,526,429
1237.0,0,0,17,24,30,30,20,532,583,278,576,266,500,520,507
1238.0,0,0,2,1,32,29,26,480,575,301,583,300,516,479,508
1239.0,0,0,15,24,32,24,19,489,679,174,674,181,572,496,577
1240.0,0,0,10,31,22,25,26,409,514,211,518,207,455,405,451
1241.0,0,0,4,29,26,25,22,412,557,243,555,235,492,404,494
1242.0,0,0,9,31,30,24,2,574,502,306,476,305,392,573,418
1243.0,0,0,16,33,25,26,21,453,429,170,430,169,333,452,332
1244.0,0,0,2,33,30,25,27,635,420,330,419,334,323,639,324
1245.0,0,0,31,29,24,1,24,497,606,231,555,214,461,480,512
1246.0,0,0,16,16,29,28,30,475,582,164,577,158,473,469,478
1247.0,0,0,20,4,30,26,33,535,589,189,586,192,472,538,475
1248.0,0,3,13,32,27,32,24,542,695,204,676,207,563,545,582
1249.0,0,0,14,33,32,24,26,463,581,171,568,167,476,459,489
1250.0,0,0,4,11,31,30,29,505,556,275,558,263,473,493,471
1251.0,0,0,12,14,33,25,24,552,666,217,612,214,499,549,553
1252.0,0,0,3,33,30,27,1,508,570,281,549,275,470,502,491
1253.0,0,0,23,5,27,33,31,429,567,205,551,179,479,403,495
1254.0,0,0,16,6,24,24,32,443,485,206,478,191,394,428,401
1255.0,0,0,1,33,33,28,11,556,562,318,583,323,491,561,470
1256.0,0,0,2,24,27,30,17,398,619,116,571,110,481,392,529
1257.0,0,0,10,26,11,31,31,492,386,290,388,293,318,495,316
1258.0,0,0,5,8,31,30,30,470,489,166,490,167,401,471,400
1259.0,0,0,30,24,13,27,30,466,592,253,589,259,494,472,497
1260.0,0,0,13,21,25,29,33,390,708,106,711,128,623,412,620
1261.0,0,10,8,30,30,24,21,527,613,296,590,277,513,508,536
1262.0,0,0,16,31,6,33,25,489,644,174,619,153,520,468,545
1263.0,0,0,22,1,25,26,31,468,578,246,578,247,504,469,504
1264.0,0,0,27,30,23,29,26,534,558,218,567,218,462,534,453
1265.0,0,0,10,26,26,33,4,598,524,277,524,279,415,600,415
1266.0,0,0,11,21,32,25,33,404,750,147,717,140,626,397,659
1267.0,0,0,25,33,10,29,25,491,355,359,368,363,317,495,304
1268.0,0,0,7,26,29,26,17,458,580,275,583,274,523,457,520
1269.0,0,0,20,33,15,24,33,454,634,198,570,176,478,432,542
1270.0,0,0,10,1,24,24,31,520,555,265,533,255,444,510,466
1271.0,0,0,32,21,26,26,26,454,565,195,546,178,471,437,490
1272.0,0,0,25,27,25,33,30,445,445,77,477,68,349,436,317
1273.0,0,0,20,27,8,33,29,429,593,234,584,231,522,426,531
1274.0,0,0,7,20,31,24,32,491,606,210,590,183,500,464,516
1275.0,0,0,26,21,25,24,33,450,600,193,607,188,530,445,523
1276.0,0,0,24,26,31,29,32,446,591,245,592,245,522,446,521
1277.0,0,0,2,25,33,25,8,447,592,128,602,127,494,446,484
1278.0,0,0,32,31,27,6,32,496,526,227,529,244,425,513,422
1279.0,0,0,1,31,31,25,11,389,444,144,461,148,366,393,349
1280.0,0,0,1,29,33,29,28,484,542,302,561,310,497,492,478
1281.0,0,0,24,23,29,24,25,551,616,346,591,335,516,540,541
1282.0,0,0,8,25,33,27,31,357,525,129,512,130,432,358,445
1283.0,0,0,30,32,31,16,25,539,550,273,557,250,473,516,466
1284.0,0,0,2,32,26,31,29,581,614,239,647,257,516,599,483
1285.0,0,0,30,24,32,0,29,533,537,268,496,259,407,524,448
1286.0,0,9,27,20,33,30,33,476,577,246,598,240,513,470,492
1287.0,0,0,21,25,22,25,25,608,633,210,646,213,512,611,499
1288.0,0,0,25,25,24,17,24,437,530,223,520,226,446,440,456
1289.0,0,0,11,30,31,31,21,412,607,204,595,195,525,403,537
1290.0,0,0,21,24,33,30,13,627,583,155,566,128,448,600,465
1291.0,0,0,5,30,10,30,27,463,645,192,618,191,531,462,558
1292.0,0,0,0,7,24,28,25,486,497,262,526,256,427,480,398
1293.0,0,0,22,32,31,32,1,489,504,310,501,316,426,495,429
1294.0,0,0,26,10,24,25,27,542,710,287,703,274,627,529,634
1295.0,0,0,16,25,8,33,32,379,470,181,477,172,405,370,398
1296.0,0,0,0,31,26,26,9,542,550,340,553,328,487,530,484
1297.0,0,0,19,32,30,24,3,522,634,248,632,248,544,522,546
1298.0,0,0,29,17,27,30,30,467,515,309,526,314,444,472,433
1299.0,0,6,31,33,29,24,30,569,605,360,550,361,471,570,526
1300.0,0,0,10,31,27,31,19,465,603,234,593,235,513,466,523
1301.0,0,0,2,25,24,28,32,598,433,387,441,387,365,598,357
1302.0,0,0,33,33,25,27,32,509,479,162,444,163,362,510,397
1303.0,0,0,10,30,7,26,30,451,598,229,602,238,525,460,521
1304.0,0,1,10,16,29,32,24,490,585,218,571,217,487,489,501
1305.0,0,0,29,25,31,22,26,512,572,213,556,204,461,503,477
1306.0,0,0,29,24,23,30,25,529,589,258,575,241,478,512,492
1307.0,0,0,16,8,33,25,33,472,622,169,567,157,475,460,530
1308.0,0,0,3,24,27,29,20,407,484,209,487,207,421,405,418
1309.0,0,0,25,16,27,26,32,393,571,166,533,151,453,378,491
1310.0,0,0,16,31,33,27,3,446,563,297,535,294,478,443,506
1311.0,0,0,33,29,33,15,24,495,498,201,545,224,450,518,403
1312.0,0,0,2,21,27,26,31,429,601,243,643,248,575,434,533
1313.0,0,0,4,27,30,30,18,512,608,209,573,185,471,488,506
1314.0,0,0,15,30,29,30,24,517,570,307,565,300,498,510,503
1315.0,0,0,30,26,27,27,31,414,609,143,579,130,475,401,505
1316.0,0,0,15,9,24,32,29,569,481,411,504,405,434,563,411
1317.0,0,0,11,31,28,25,26,488,565,196,562,204,457,496,460
1318.0,0,0,11,32,24,33,5,428,517,193,515,195,432,430,434
1319.0,10,9,32,25,26,11,2,400,594,182,593,186,513,404,514
1320.0,0,0,14,15,24,30,31,481,556,208,553,213,459,486,462
1321.0,0,0,14,11,31,29,31,470,494,312,498,322,412,480,408
1322.0,0,1,13,0,27,30,33,468,515,268,524,267,455,467,446
1323.0,0,4,10,24,32,30,31,501,582,238,552,218,467,481,497
1324.0,0,0,22,10,27,29,32,408,596,167,572,179,480,420,504
1325.0,0,0,22,20,27,32,25,566,586,279,602,299,493,586,477
1326.0,0,0,15,10,26,29,33,511,388,251,361,251,274,511,301
1327.0,0,0,31,5,32,33,33,489,551,221,558,209,485,477,478
1328.0,0,0,21,22,30,25,25,578,672,348,692,342,607,572,587
1329.0,0,0,9,29,20,31,33,478,547,235,553,234,470,477,464
1330.0,0,0,3,26,30,33,17,518,596,236,570,222,484,504,510
1331.0,0,0,31,23,33,26,25,467,572,219,546,209,458,457,484
1332.0,0,0,27,28,25,24,27,444,586,183,552,193,466,454,500
1333.0,0,0,11,8,32,29,31,457,412,232,409,230,343,455,346
1334.0,0,0,10,33,23,32,24,407,571,173,579,166,510,400,502
1335.0,0,0,24,19,30,33,33,506,617,216,578,196,496,486,535
1336.0,0,11,7,26,22,32,32,537,597,274,595,281,510,544,512
1337.0,0,0,11,2,24,31,31,458,512,238,518,258,447,478,441
1338.0,0,0,12,33,24,27,30,442,616,227,627,241,554,456,543
1339.0,0,0,0,33,24,25,23,552,624,259,624,262,526,555,526
1340.0,0,0,12,31,32,24,31,305,567,92,615,95,537,308,489
1341.0,0,7,12,6,25,25,33,457,518,305,503,301,448,453,463
1342.0,0,0,22,30,6,32,31,522,588,299,623,328,539,551,504
1343.0,0,0,26,1,27,26,27,448,500,255,493,257,427,450,434
1344.0,0,0,1,22,31,33,33,497,608,234,576,232,496,495,528
1345.0,0,0,26,16,31,31,32,472,546,248,533,247,448,471,461
1346.0,0,0,20,24,9,33,24,526,469,261,460,256,379,521,388
1347.0,0,0,5,28,26,25,5,663,694,303,642,293,548,653,600
1348.0,0,0,5,23,32,30,28,477,677,149,622,123,522,451,577
1349.0,0,0,8,25,30,31,22,618,617,253,621,257,497,622,493
1350.0,0,0,19,32,25,29,6,475,636,215,585,185,486,445,537
1351.0,0,0,21,31,24,24,18,402,536,188,543,189,469,403,462
1352.0,0,0,20,8,28,24,32,525,579,240,552,220,471,505,498
1353.0,0,0,2,29,30,32,15,513,527,247,531,235,450,501,446
1354.0,0,0,10,21,31,33,27,460,444,335,455,336,411,461,400
1355.0,0,0,10,9,32,24,32,375,545,216,534,219,479,378,490
1356.0,0,0,23,29,22,26,26,460,585,246,563,228,486,442,508
1357.0,0,0,20,25,12,32,32,412,449,272,434,275,388,415,403
1358.0,0,0,25,31,8,33,26,460,565,291,503,290,427,459,489
1359.0,0,4,7,15,32,33,30,631,574,344,559,353,459,640,474
1360.0,0,0,13,1,29,31,25,508,578,238,592,241,495,511,481
1361.0,0,0,21,14,33,31,24,499,558,265,563,265,476,499,471
1362.0,0,0,23,4,24,32,24,507,566,251,573,249,484,505,477
1363.0,0,0,5,26,27,32,22,498,654,265,614,255,527,488,567
1364.0,0,0,9,30,32,31,15,391,527,134,503,127,417,384,441
1365.0,0,0,1,33,11,24,30,401,402,183,407,171,335,389,330
1366.0,0,0,22,29,22,24,26,425,405,287,393,288,343,426,355
1367.0,0,0,5,9,33,27,31,521,469,308,474,305,394,518,389
1368.0,0,0,13,17,24,32,30,459,518,271,505,264,442,452,455
1369.0,0,0,10,25,8,29,24,626,370,456,373,461,313,631,310
1370.0,0,0,11,29,24,27,33,517,423,219,417,224,315,522,321
1371.0,0,0,18,28,18,32,32,538,577,223,445,231,345,546,477
1372.0,0,0,7,29,24,33,13,502,596,172,604,173,491,503,483
1373.0,0,0,21,28,30,32,7,536,582,259,616,253,510,530,476
1374.0,0,0,29,19,33,24,32,410,626,212,527,210,440,408,539
1375.0,0,0,17,26,26,31,3,451,616,216,568,208,478,443,526
1376.0,0,0,27,27,30,7,33,336,595,83,580,72,495,325,510
1377.0,0,0,15,30,32,30,16,477,505,223,510,221,422,475,417
1378.0,0,0,18,5,29,24,30,536,574,227,590,222,486,531,470
1379.0,0,0,20,26,27,29,4,526,549,366,510,359,446,519,485
1380.0,0,0,21,12,32,33,32,632,745,421,710,424,624,635,659
1381.0,0,0,24,29,7,30,25,529,663,312,598,290,515,507,580
1382.0,0,0,4,26,25,33,6,582,614,311,596,297,511,568,529
1383.0,0,0,18,24,33,33,23,498,551,196,535,178,433,480,449
1384.0,0,0,17,27,32,27,17,452,557,211,567,206,488,447,478
1385.0,0,0,9,29,26,25,7,478,591,254,587,255,507,479,511
1386.0,0,12,8,2,30,27,32,556,582,240,579,245,470,561,473
1387.0,0,0,6,9,33,25,32,429,604,146,603,142,515,425,516
1388.0,8,0,0,20,25,29,29,432,583,209,588,217,498,440,493
1389.0,0,0,3,26,26,26,2,492,672,231,617,235,535,496,590
1390.0,0,0,10,4,27,30,30,567,594,362,589,352,518,557,523
1391.0,0,0,6,16,33,25,27,465,372,226,375,224,297,463,294
1392.0,0,0,16,19,24,25,24,487,643,275,638,265,565,477,570
1393.0,0,0,11,7,25,33,29,460,613,239,607,247,527,468,533
1394.0,0,9,29,32,15,30,30,364,610,225,568,219,504,358,546
1395.0,0,0,24,29,24,21,28,559,546,290,501,275,412,544,457
1396.0,0,0,31,14,25,31,26,527,511,328,509,331,442,530,444
1397.0,0,0,8,1,27,30,24,520,573,169,558,176,443,527,458
1398.0,0,0,10,29,33,24,19,477,573,247,528,234,435,464,480
1399.0,0,0,2,25,29,30,30,463,505,272,471,258,401,449,435
1400.0,0,0,14,25,27,33,26,530,419,275,410,273,329,528,338
1401.0,0,0,23,32,6,26,33,495,581,206,531,179,436,468,486
1402.0,0,0,19,12,32,25,24,545,600,158,644,173,513,560,469
1403.0,0,0,24,6,24,29,31,504,564,288,566,289,493,505,491
1404.0,0,0,15,21,24,30,31,537,577,303,567,303,495,537,505
1405.0,0,0,15,29,31,29,26,381,577,210,569,193,507,364,515
1406.0,0,0,29,29,13,25,29,460,565,157,586,152,491,455,470
1407.0,0,0,14,17,30,30,27,479,539,249,558,265,474,495,455
1408.0,0,0,10,30,26,25,11,543,552,281,554,285,458,547,456
1409.0,0,0,23,21,27,33,29,535,573,197,547,166,451,504,477
1410.0,0,0,16,24,11,25,26,452,594,244,578,222,501,430,517
1411.0,0,0,20,25,17,26,33,470,560,242,566,240,482,468,476
1412.0,0,0,3,25,27,24,23,478,502,220,590,207,483,465,395
1413.0,0,0,24,14,27,30,25,572,624,243,630,245,534,574,528
1414.0,0,0,7,18,28,28,30,386,512,114,444,105,316,377,384
1415.0,0,0,26,24,6,26,32,432,508,222,522,197,450,407,436
1416.0,0,0,14,28,31,28,33,409,521,231,523,235,454,413,452
1417.0,0,0,26,33,30,33,33,435,575,274,568,238,502,399,509
1418.0,0,0,7,30,26,30,13,582,685,330,640,320,562,572,607
1419.0,0,0,24,33,24,25,32,500,530,252,549,269,460,517,441
1420.0,0,0,17,33,19,33,31,516,552,263,545,247,464,500,471
1421.0,0,0,0,26,23,29,31,443,577,156,561,132,465,419,481
1422.0,0,0,1,0,33,28,32,433,545,274,547,259,484,418,482
1423.0,0,0,27,29,15,31,27,525,616,195,547,160,448,490,517
1424.0,0,0,2,5,26,31,29,408,557,205,565,204,480,407,472
1425.0,0,0,29,26,29,19,30,544,557,244,562,247,457,547,452
1426.0,0,0,21,19,29,24,30,492,463,348,461,347,412,491,414
1427.0,0,0,8,32,26,29,29,635,435,381,431,385,346,639,350
1428.0,0,0,16,9,29,27,25,528,615,167,609,155,496,516,502
1429.0,0,0,13,24,24,27,11,612,441,354,418,340,327,598,350
1430.0,0,0,3,30,13,30,32,451,594,343,591,344,554,452,557
1431.0,0,0,21,24,33,30,21,506,375,385,379,388,339,509,335
1432.0,0,0,2,6,33,26,33,454,561,237,568,236,502,453,495
1433.0,0,0,22,28,17,32,26,443,519,204,527,203,459,442,451
1434.0,0,16,21,12,24,24,31,521,531,266,525,269,454,524,460
1435.0,0,0,15,2,27,25,24,414,508,145,545,147,427,416,390
1436.0,0,0,18,8,24,33,24,496,539,290,529,288,460,494,470
1437.0,0,0,7,2,26,25,27,414,565,264,494,265,416,415,487
1438.0,0,0,8,29,31,32,18,466,574,319,575,316,516,463,515
1439.0,0,0,22,9,24,31,24,528,703,215,649,224,551,537,605
1440.0,0,0,26,26,30,14,29,449,602,268,594,272,532,453,540
1441.0,0,0,9,12,32,28,32,536,505,375,487,373,426,534,444
1442.0,0,0,26,25,25,11,26,423,667,218,672,214,606,419,601
1443.0,0,0,31,25,26,30,25,509,439,201,436,201,343,509,346
1444.0,0,0,12,6,30,33,29,497,620,305,602,297,539,489,557
1445.0,0,0,2,25,31,30,31,546,646,231,644,239,529,554,531
1446.0,0,0,20,26,8,30,29,551,565,307,542,305,464,549,487
1447.0,0,0,11,30,30,29,20,412,562,212,541,187,465,387,486
1448.0,0,0,24,33,6,27,28,553,570,268,554,276,462,561,478
1449.0,0,0,20,27,24,31,8,467,583,258,547,247,472,456,508
1450.0,10,4,26,14,30,29,6,511,434,236,430,239,334,514,338
1451.0,0,0,23,26,23,29,26,497,546,287,524,293,454,503,476
1452.0,0,0,17,13,24,29,26,531,553,332,486,306,393,505,460
1453.0,0,0,11,12,27,33,25,454,586,275,542,274,467,453,511
1454.0,0,0,33,31,2,33,31,372,477,170,439,172,361,374,399
1455.0,0,0,25,6,28,32,33,396,635,83,616,67,522,380,541
1456.0,0,0,9,30,33,30,9,448,633,170,627,162,541,440,547
1457.0,0,0,5,33,30,24,16,447,500,196,509,188,431,439,422
1458.0,19,22,17,5,26,24,31,383,583,199,573,203,501,387,511
1459.0,0,0,1,10,25,25,27,432,591,202,573,184,487,414,505
1460.0,0,10,20,29,26,25,23,485,551,214,556,212,468,483,463
1461.0,0,0,21,29,11,31,32,425,556,225,556,226,486,426,486
1462.0,0,11,27,27,31,31,32,504,548,129,563,193,470,568,455
1463.0,0,0,11,28,26,28,11,567,496,315,473,301,388,553,411
1464.0,0,0,10,30,21,30,26,552,573,302,581,315,474,565,466
1465.0,0,0,23,33,20,31,32,479,607,266,604,271,529,484,532
1466.0,0,0,4,33,10,25,25,335,360,173,393,157,336,319,303
1467.0,0,0,20,25,11,30,27,486,640,191,584,162,474,457,530
1468.0,0,0,7,27,27,27,29,524,696,327,692,328,621,525,625
1469.0,0,0,24,13,30,29,27,471,506,262,499,236,426,445,433
1470.0,0,0,9,0,33,24,27,505,522,243,521,242,438,504,439
1471.0,0,0,26,25,12,33,33,572,526,391,550,385,471,566,447
1472.0,0,0,5,29,27,31,33,546,618,217,619,220,506,549,505
1473.0,0,0,25,8,28,25,25,475,591,184,598,177,512,468,505
1474.0,0,0,27,7,32,31,33,481,527,279,575,289,498,491,450
1475.0,0,0,10,32,30,27,31,430,707,190,654,185,567,425,620
1476.0,0,0,3,4,31,33,31,484,589,254,559,229,482,459,512
1477.0,10,0,33,24,1,24,29,479,547,266,544,252,474,465,477
1478.0,0,0,4,25,29,30,18,528,370,377,367,379,310,530,313
1479.0,0,0,11,11,28,26,27,499,615,131,580,129,474,497,509
1480.0,1,5,24,25,31,32,24,413,472,116,458,118,369,415,383
1481.0,0,0,7,29,31,32,32,474,569,281,573,281,517,474,513
1482.0,0,0,33,30,3,32,33,557,572,314,565,317,480,560,487
1483.0,0,15,31,26,30,33,31,306,537,135,513,125,450,296,474
1484.0,0,12,18,26,27,30,30,492,556,191,568,190,470,491,458
1485.0,0,0,20,16,32,31,29,489,513,264,505,267,427,492,435
1486.0,0,0,31,3,30,27,32,502,630,216,638,211,539,497,531
1487.0,0,0,33,25,10,24,33,473,633,230,625,232,542,475,550
1488.0,0,0,2,30,23,26,33,578,475,349,481,349,405,578,399
1489.0,0,0,2,25,2,30,25,521,560,307,590,309,494,523,464
1490.0,0,0,23,27,25,30,10,471,571,291,570,288,502,468,503
1491.0,11,1,21,29,24,25,1,512,485,261,562,252,447,503,370
1492.0,0,12,2,21,25,25,24,309,551,66,435,78,339,321,455
1493.0,0,0,15,24,24,31,13,458,641,118,514,119,404,459,531
1494.0,0,0,16,5,25,26,29,420,572,259,555,251,492,412,509
1495.0,0,0,7,29,2,33,25,481,552,235,554,206,477,452,475
1496.0,0,0,2,22,30,24,30,449,567,212,563,197,480,434,484
1497.0,0,0,12,13,31,27,30,499,623,201,616,208,512,506,519
1498.0,0,0,16,3,26,32,29,496,562,250,561,247,476,493,477
1499.0,0,0,15,31,29,24,26,376,702,105,689,98,602,369,615
1500.0,0,0,33,31,26,32,26,393,558,260,551,262,504,395,511
1501.0,0,0,11,25,30,31,1,517,560,216,548,214,456,515,468
1502.0,0,0,32,25,30,3,25,477,522,234,474,214,390,457,438
1503.0,0,0,20,31,33,24,20,442,584,204,562,183,481,421,503
1504.0,0,0,16,30,30,25,17,490,619,129,576,118,465,479,508
1505.0,0,0,6,7,31,30,33,375,461,149,450,144,378,370,389
1506.0,0,0,0,33,14,31,25,434,626,186,603,185,524,433,547
1507.0,0,0,0,24,0,32,31,458,570,276,568,278,496,460,498
1508.0,0,0,22,7,28,28,30,398,622,205,628,203,551,396,545
1509.0,0,0,12,21,27,32,33,517,622,242,616,245,520,520,526
1510.0,0,12,9,21,27,26,32,504,578,205,561,180,459,479,476
1511.0,0,0,5,18,26,33,31,578,514,405,579,412,504,585,439
1512.0,0,0,30,32,21,31,33,600,406,393,386,387,309,594,329
1513.0,0,0,23,31,26,33,18,529,678,290,651,272,567,511,594
1514.0,0,0,7,29,27,24,22,579,586,245,577,249,471,583,480
1515.0,0,0,29,30,20,25,27,324,597,97,547,94,458,321,508
1516.0,0,0,33,27,25,15,27,482,555,209,550,194,469,467,474
1517.0,0,0,28,28,33,7,33,562,611,261,607,255,520,556,524
1518.0,0,0,26,27,15,29,29,492,574,261,579,259,502,490,497
1519.0,0,0,31,2,24,26,27,499,491,262,419,260,338,497,410
1520.0,0,0,22,21,26,29,25,456,534,212,514,210,433,454,453
1521.0,0,12,26,30,28,27,24,526,559,156,543,153,446,523,462
1522.0,0,0,32,31,10,30,27,362,588,184,614,191,545,369,519
1523.0,0,0,26,26,14,26,24,460,522,137,549,143,428,466,401
1524.0,0,12,32,6,30,30,29,476,624,280,613,284,542,480,553
1525.0,0,0,8,16,32,31,29,461,527,211,557,223,437,473,407
1526.0,0,0,11,3,25,29,30,471,656,230,655,238,563,479,564
1527.0,0,0,13,33,2,32,31,465,539,234,508,223,425,454,456
1528.0,0,0,23,2,28,31,32,433,613,231,580,214,501,416,534
1529.0,0,0,33,24,23,29,24,491,510,260,491,242,411,473,430
1530.0,0,0,13,24,24,30,3,479,611,191,574,159,485,447,522
1531.0,0,0,21,1,33,33,32,534,587,153,602,159,454,540,439
1532.0,0,0,19,16,25,32,24,453,537,231,549,233,479,455,467
1533.0,0,0,7,32,12,32,26,405,650,218,563,216,485,403,572
1534.0,0,0,22,29,25,28,20,495,573,244,563,232,478,483,488
1535.0,0,0,17,27,29,27,17,429,537,163,655,166,566,432,448
1536.0,0,0,11,24,7,24,25,424,568,172,584,192,472,444,456
1537.0,0,0,30,12,24,29,29,445,474,258,472,255,411,442,413
1538.0,0,0,27,32,30,27,31,536,600,274,562,263,470,525,508
1539.0,0,0,25,2,33,33,30,473,598,96,566,80,440,457,472
1540.0,0,0,28,18,24,24,33,528,686,279,711,306,632,555,607
1541.0,0,0,10,20,30,32,31,501,573,215,580,196,487,482,480
1542.0,0,4,33,26,24,27,31,406,526,250,521,252,465,408,470
1543.0,0,0,23,21,24,28,29,517,615,287,551,278,471,508,535
1544.0,0,0,28,4,30,24,26,311,453,95,450,96,379,312,382
1545.0,0,0,16,31,6,25,25,567,614,259,629,262,537,570,522
1546.0,0,0,27,12,30,32,31,539,606,269,646,266,543,536,503
1547.0,0,0,21,3,32,30,29,475,615,169,616,160,529,466,528
1548.0,0,0,21,30,2,32,32,428,556,164,566,159,482,423,472
1549.0,0,0,16,31,19,27,32,531,569,255,557,234,470,510,482
1550.0,0,0,20,26,16,31,29,524,604,213,581,187,489,498,512
1551.0,0,0,19,29,24,24,33,498,564,186,574,168,478,480,468
1552.0,0,0,13,3,32,32,24,464,517,212,477,209,389,461,429
1553.0,0,0,23,33,30,32,25,536,552,246,528,229,434,519,458
1554.0,0,0,13,25,24,27,12,512,613,272,589,258,506,498,530
1555.0,0,0,4,20,31,30,32,493,613,288,593,268,512,473,532
1556.0,0,0,20,24,22,24,31,503,603,209,560,187,471,481,514
1557.0,0,0,18,1,32,30,30,517,518,258,533,257,442,516,427
1558.0,0,0,16,25,23,26,32,433,567,221,564,214,496,426,499
1559.0,0,0,24,30,14,30,28,417,577,261,574,256,520,412,523
1560.0,0,0,21,33,26,33,25,542,341,416,358,410,315,536,298
1561.0,0,12,3,17,33,31,32,350,532,114,495,108,405,344,442
1562.0,0,0,10,22,28,25,24,556,570,193,582,193,465,556,453
1563.0,0,0,15,32,26,30,6,444,584,231,559,232,495,445,520
1564.0,0,0,2,5,26,27,25,416,598,205,486,195,392,406,504
1565.0,0,0,24,32,20,27,30,414,557,244,528,243,466,413,495
1566.0,0,0,20,3,24,26,27,474,551,330,559,328,508,472,500
1567.0,0,0,9,31,32,32,2,553,590,152,583,165,460,566,467
1568.0,0,0,23,28,27,29,26,520,554,243,556,244,464,521,462
1569.0,0,0,13,25,24,25,23,469,702,175,675,158,582,452,609
1570.0,0,0,32,24,5,25,26,401,599,214,597,217,530,404,532
1571.0,0,0,14,4,31,27,27,536,587,211,576,210,474,535,485
1572.0,0,0,15,17,26,27,31,544,650,294,611,280,530,530,569
1573.0,0,0,8,1,30,31,31,624,533,370,531,373,454,627,456
1574.0,0,0,30,26,2,1,30,536,389,370,381,371,328,537,336
1575.0,0,0,21,4,30,33,26,376,659,139,595,133,508,370,572
1576.0,0,0,9,8,29,27,29,485,564,283,591,298,521,500,494
1577.0,0,0,5,27,28,26,29,479,626,269,629,261,555,471,552
1578.0,0,0,31,29,25,8,24,427,555,171,585,213,497,469,467
1579.0,0,0,24,33,25,25,31,399,589,185,576,166,502,380,515
1580.0,0,0,22,29,26,30,33,519,463,247,470,254,388,526,381
1581.0,0,0,8,30,16,24,29,528,556,168,571,173,447,533,432
1582.0,0,0,15,16,24,25,29,551,539,310,602,296,506,537,443
1583.0,0,0,16,29,32,32,32,650,490,421,505,420,430,649,415
1584.0,0,0,12,28,2,33,33,470,443,238,427,245,347,477,363
1585.0,0,0,18,4,24,29,24,503,493,285,463,259,386,477,416
1586.0,0,0,11,3,25,29,30,603,551,272,554,273,443,604,440
1587.0,0,0,25,17,33,27,33,538,370,351,388,349,323,536,305
1588.0,0,9,19,32,29,32,31,464,531,277,542,278,464,465,453
1589.0,0,0,2,24,13,24,30,525,590,225,601,243,510,543,499
1590.0,0,0,18,30,24,27,15,511,637,173,554,157,457,495,540
1591.0,0,0,4,23,25,33,32,435,554,258,547,260,486,437,493
1592.0,0,0,22,26,29,29,9,530,602,284,621,281,536,527,517
1593.0,0,0,3,32,30,33,33,493,590,243,581,218,497,468,506
1594.0,0,0,30,25,33,17,25,455,541,243,541,248,463,460,463
1595.0,0,0,15,32,25,32,29,440,413,109,430,105,313,436,296
1596.0,0,7,16,24,31,29,29,545,516,364,513,361,451,542,454
1597.0,0,0,29,5,33,30,33,465,621,187,612,189,518,467,527
1598.0,0,0,7,27,7,33,31,397,535,212,528,207,468,392,475
1599.0,0,0,4,4,27,25,24,504,607,257,602,263,515,510,520
1600.0,0,0,19,1,28,25,32,452,560,267,583,270,514,455,491
1601.0,0,0,10,33,19,25,26,455,574,88,577,78,469,445,466
1602.0,0,0,5,32,6,29,32,410,571,170,576,172,491,412,486
1603.0,0,0,19,24,13,25,26,478,572,239,583,211,506,450,495
1604.0,0,0,15,25,33,25,23,373,483,162,579,178,478,389,382
1605.0,0,0,25,28,16,30,32,439,628,276,570,290,502,453,560
1606.0,0,0,32,29,5,25,27,467,619,276,618,274,555,465,556
1607.0,0,0,31,29,6,30,27,474,605,101,617,95,484,468,472
1608.0,0,0,11,14,24,30,31,403,418,161,379,164,297,406,336
1609.0,0,0,24,27,32,31,29,592,588,377,633,389,560,604,515
1610.0,0,0,33,27,9,31,30,351,515,127,506,142,417,366,426
1611.0,0,0,20,31,9,24,26,505,606,330,595,338,527,513,538
1612.0,2,11,22,26,31,26,29,419,580,220,578,197,511,396,513
1613.0,0,0,28,29,29,5,30,462,605,154,544,132,449,440,510
1614.0,0,0,24,24,22,31,32,468,559,267,557,262,485,463,487
1615.0,0,0,29,31,21,29,30,503,591,214,574,219,476,508,493
1616.0,11,0,26,14,11,33,32,516,560,182,571,168,466,502,455
